1.644178112170551913e+03
1.883442207841505251e+03
2.902617298082852670e+01
1.205325139026998158e+03
2.220591805475130229e+02
1.142958730207134977e+03
3.933393079276843309e+03
2.072065265181340692e+03
1.224009877110295065e+03
1.251436682878221745e+03
