7.089790932506465992e+01
8.432399032026376062e+01
1.290967532081260742e+02
1.370127615039065176e+02
1.371563866136803824e+02
1.256030222444250768e+02
9.365847574810231890e+01
9.275386689801956663e+01
1.307202042992427664e+02
1.343039517988100329e+02
9.479672624382521917e+01
9.877408108015801247e+01
1.111808824789478933e+02
8.921312092832471308e+01
8.077335399869825494e+01
1.050581813172801873e+02
1.142147837498798566e+02
1.052916796244874149e+02
6.674209813976133887e+01
7.909400091874744021e+01
7.969516230636384080e+01
1.286223029952004140e+02
1.452785155759825955e+02
1.201720723599716649e+02
1.170553214748188395e+02
