4.537172014492414860e+02
-2.052034469110951704e+02
4.585268150616466869e+02
1.939966509123350988e+02
6.413637116455588227e+01
-3.198585314062012408e+00
1.362809650519985212e+02
4.970744969947174496e+01
5.186473256454900138e+02
-1.955841659343724075e+02
-3.158251691847548841e+02
-2.581094833244183064e+02
3.479051286225951571e+02
4.344786394957959601e+02
9.274666686110348337e+02
-1.883697096811563654e+02
2.444978626021515140e+02
-2.027986401048925700e+02
6.654119140873658012e+01
-2.003938153813858492e+02
8.577975336218210600e+01
1.002086658686142044e+02
8.818456912703676664e+01
2.396882131551380724e+02
5.018135884155511803e+02
